Year,Stock,Asset Turnover,Average Inventory,Average Payables,Average Receivables,Book Value Per Share,Capex Per Share,Capex To Depreciation,Capex To Operating Cash Flow,Capex To Revenue,Capital Expenditure Coverage Ratio,Cash Conversion Cycle,Cash Flow Coverage Ratios,Cash Per Share,Cash Ratio,Company Equity Multiplier,Current Ratio,Days Of Inventory On Hand,Days Of Sales Outstanding,Debt Ratio,Dividend Payout Ratio,Dividend Yield,EBIT Per Revenue,EBT Per EBIT,EV To Sales,Earnings Yield,Effective Tax Rate,Enterprise Value,Enterprise Value Over Ebitda,Ev To Free Cash Flow,Ev To Operating Cash Flow,Fixed Asset Turnover,Free Cash Flow Per Share,Free Cash Flow Yield,Graham Net Net,Graham Number,Income Quality,Intangibles To Total Assets,Interest Coverage,Inventory Turnover,Long Term Debt To Capitalization,Net Current Asset Value,Net Income Per Share,Net Profit Margin,PB Ratio,PE Ratio,Payables Turnover,Price Earnings To Growth Ratio,ROE,ROIC,Receivables Turnover,Research And Ddevelopement To Revenue,Return On Assets,Return On Capital Employed,Revenue Per Share,Sales General And Administrative To Revenue,Short Term Coverage Ratios,Stock Based Compensation To Revenue,Tangible Asset Value,Total Debt To Capitalization,Working Capital,Z_Score,Altman_Zone,Financial_Distress
2015,RPOWER,0.169174653,10855800000.0,7332900000.0,52209500000.0,74.53400142,-7.55441876,-1.985300731,-0.452601093,-0.198817291,-2.209451138,230.1403758,0.136739264,13.474544,0.274229543,3.013402698,1.011644281,83.40488334,191.7412779,0.543476298,0.205963552,0.020242723,0.359013114,0.409126189,4.238930074,0.098283036,0.13005653,452000000000.0,8.895661402,17.6284356,9.649786377,0.217196069,9.136700363,0.184953441,-119.6191791,90.23421458,2.990686979,0.00092614,1.619191287,4.376242558,0.582405895,-313000000000.0,4.855182169,0.127778747,0.662784784,10.17469588,8.110068442,-0.764140425,0.065140501,0.06036237,1.903606797,0.0,0.021616925,0.073074159,37.99678955,0.044577233,0.921398884,0.0,208000000000.0,0.620883689,1238700000.0,4.352264047637811,Healthy,0
2016,RPOWER,0.141192332,10761750000.0,10588750000.0,27995750000.0,76.17332145,-2.141115587,-0.696763341,-0.128431794,-0.066295202,-7.786233995,-35.72813782,0.142033201,6.253443548,0.015035583,3.002921716,0.779362432,76.13229948,0.0,0.513133995,0.0,0.0,0.28582845,0.550461479,5.103808626,0.081834137,0.225379187,462000000000.0,9.41873001,11.34445021,9.887462122,0.206047678,14.53011139,0.30208133,-144.4822203,82.13579928,3.280780402,0.000700224,0.968131482,4.79428577,0.551643809,-335000000000.0,3.936221819,0.121876942,0.63145465,12.21983928,3.262994575,0.519750497,0.051674546,0.036945535,0.0,0.0,0.01720809,0.049573594,32.29669004,0.051776949,0.704788473,0.0,213000000000.0,0.606438852,-26321400000.0,3.395732438163619,Healthy,0
2017,RPOWER,0.136054817,8788200000.0,14780950000.0,37549300000.0,80.14529923,-1.63892789,-0.513859704,-0.105330926,-0.053236095,-9.49388785,256.0436954,0.137703271,4.254389292,0.047386753,2.823330192,0.764599074,62.49388162,317.4085414,0.499367137,0.0,0.0,0.321913137,0.442928058,4.819105533,0.09850456,0.159606607,416000000000.0,8.667101696,10.65746019,9.534900038,0.198737688,13.92086969,0.371718807,-120.4986492,81.5613437,3.544691149,0.000844132,1.029202701,5.840571758,0.518416031,-316000000000.0,3.688995889,0.119826954,0.467276326,10.15181424,2.946905779,-1.599925925,0.046028849,0.04312229,1.149937549,0.0,0.016303034,0.054363885,30.78602731,0.055663182,0.582322931,0.0,224000000000.0,0.585041289,-29040400000.0,3.238884219417715,Healthy,0
2018,RPOWER,0.125006371,8703500000.0,14704650000.0,60301550000.0,61.94897168,-0.173254221,-0.047397525,-0.011508107,-0.006694058,-86.89526749,171.9345555,0.13866175,1.753218637,0.001586077,3.34216661,0.334506232,118.7033459,228.7707106,0.524398055,0.0,0.0,0.433134486,-0.934342037,4.614070122,-0.96099982,-0.006041196,335000000000.0,7.789797477,8.024638456,7.932290061,0.174589502,14.88171764,1.359060971,-129.3718231,121.1091685,-1.437331527,0.000880706,1.097552293,3.074892263,0.510058238,-346000000000.0,-10.52294802,-0.406577257,0.176758382,-1.040582922,2.079304076,0.002702147,-0.169864773,0.066138085,1.595483963,0.0,-0.050824747,0.078872183,25.8817921,0.018007843,0.341531051,0.0,173000000000.0,0.636710501,-121000000000.0,-0.9717189986044446,Distressed,1
2019,RPOWER,0.130487844,10129500000.0,9747700000.0,22752250000.0,42.31135439,-1.940875061,-0.552787085,-0.119846263,-0.078217395,-8.344023217,65.10244781,0.157566218,1.111001603,0.007831456,4.494353717,0.304282855,117.7388646,0.0,0.540487675,0.0,0.0,0.371347298,-1.637151811,4.174479328,-11.62611397,-0.00559112,291000000000.0,7.116272889,7.267163403,6.396221028,0.159595982,14.25383151,11.4030652,-140.1095476,117.6229364,-1.069447387,0.00089234,0.888381748,3.100080853,0.626240421,-353000000000.0,-14.53264247,-0.585666466,0.029542897,-0.086013263,6.934362594,-0.002256508,-0.343469092,0.063820217,0.0,0.0,-0.076422354,0.069132096,24.81385451,0.028115392,0.507878976,0.0,132000000000.0,0.708381931,-111000000000.0,-2.1449121036319276,Distressed,1
2020,RPOWER,0.145205283,9441500000.0,4437200000.0,22522350000.0,43.65521537,-0.477554227,-0.103598413,-0.032290256,-0.018167048,-30.96909525,270.5488493,0.16183661,1.224543721,0.009053126,4.146863751,0.3592534,94.50533761,222.9696737,0.504799059,0.0,0.0,0.342787088,0.163065152,3.622377368,0.187366314,-0.036174394,267000000000.0,6.624813057,6.653278238,6.438442184,0.181998965,14.31186811,3.290084622,-116.9610993,28.29434938,10.06531286,0.000900913,1.091372268,3.862215714,0.578852666,-312000000000.0,0.815043467,0.031005765,0.099644452,5.337138664,7.778177127,-0.050520277,0.018670014,0.06914055,1.636993919,0.0,0.004502201,0.072521571,26.28683622,0.027216669,0.47126647,0.0,138000000000.0,0.676724095,-102000000000.0,-1.1468965327509697,Distressed,1
2021,RPOWER,0.140146504,8510800000.0,4759050000.0,43511500000.0,38.57661121,-0.607195173,-0.153844947,-0.054291329,-0.028099408,-18.41914763,253.7470891,0.15631618,2.088440615,0.009571972,3.996913949,0.337280243,91.43827866,219.4847893,0.464028904,0.0,0.0,0.238430983,-0.313252867,3.912153466,-0.138928776,-0.083870349,273000000000.0,8.02387716,7.992668732,7.558736126,0.175668698,10.57682235,0.783468323,-97.47586624,40.34746791,-6.929612582,0.000881521,0.79977993,3.991763683,0.532673935,-299000000000.0,-1.875538474,-0.086795026,0.349952979,-7.197932854,6.383799757,0.021860389,-0.048618539,0.050709475,1.6629854,0.0,-0.012164019,0.051078718,21.60882441,0.017483344,0.405563463,0.0,140000000000.0,0.649698481,-114000000000.0,-1.4823988811137712,Distressed,1
2022,RPOWER,0.155405887,8766800000.0,5184800000.0,36921100000.0,33.31528763,-1.104698159,-0.309127747,-0.095555379,-0.050975183,-10.46513563,194.7534168,0.189477035,2.292344213,0.012988596,4.185755016,0.27342451,92.4114853,154.1933117,0.437536752,0.0,0.0,0.114615608,-0.344067738,3.242937964,-0.135939066,-0.21485964,245000000000.0,10.04087523,6.721295803,6.079039836,0.198213561,10.45611791,1.050866122,-90.7858166,31.84173496,-13.52744999,0.00087091,0.342162027,3.9497255,0.513529683,-302000000000.0,-1.352593702,-0.062414072,0.298661687,-7.356237122,7.039349756,0.260938222,-0.040599791,0.031989437,2.367158446,0.0,-0.009699514,0.028662595,21.67129381,0.068085789,0.447297422,0.0,132000000000.0,0.64682053,-134000000000.0,-2.918185047685091,Distressed,1
2012,RPPINFRA,0.901109185,7037115.0,199750000.0,1458874152.0,40.02628287,-2.465979411,-0.745711403,4.398809524,-0.028426357,0.227334236,132.3607912,-0.01875,4.761776211,0.09360446,2.40516882,1.534076746,1.220672978,206.1645574,0.310571924,0.0,0.0,0.124552833,0.49289685,0.741638706,0.096702402,0.287593985,1928038143.0,4.548332491,-21.25731139,-114.7641752,5.260420882,-3.026580956,-0.077208696,-14.6240254,58.42861056,-0.105263158,0.00017331,0.0,299.0153846,0.110163205,653200000.0,3.790734251,0.04369735,0.979356518,10.34100478,4.865081352,-0.575607736,0.094706128,0.110082113,1.7704304,0.0,0.039376083,0.238000735,86.74975204,0.0,-0.022474916,0.0,1199000000.0,0.427582916,814200000.0,10.87000449247374,Healthy,0
2013,RPPINFRA,0.784485292,7450000.0,308900000.0,1501800000.0,51.78223073,-1.017758756,-0.387547649,-0.172413793,-0.012693524,-5.8,191.3820973,0.20514902,4.074371937,0.090077462,1.973772393,1.852821837,1.673763511,233.2062594,0.281530576,0.0,0.0,0.13646579,0.556572126,1.031435376,0.078244879,0.254246575,2478332922.0,6.095260507,16.92850357,14.00979605,4.844354839,4.885242028,0.084228311,-7.788357167,72.71493076,0.969315069,0.000979464,0.0,218.0714286,0.087552184,1000400000.0,4.538202976,0.056600633,1.120075346,12.78038913,8.391204764,0.550428123,0.08764016,0.101293463,1.565138093,0.0,0.044402364,0.192046386,80.17936847,0.0,0.24796748,0.0,1548800000.0,0.357193157,1156000000.0,12.011813096354015,Healthy,0
2014,RPPINFRA,0.636600838,11900000.0,646000000.0,2010350000.0,56.9847749,-2.133423433,-0.860026918,-0.333855799,-0.024027976,-2.995305164,159.4051213,0.223885835,4.326943302,0.059801914,2.44756269,1.495549333,2.644429808,341.1323983,0.204643926,0.0,0.0,0.116417237,0.681847545,1.489087436,0.051042412,0.214590242,3960079127.0,10.70581002,31.05944413,20.69006858,6.331904762,4.256830794,0.039251553,-15.67098003,84.24633994,0.906679299,0.000670257,2.087660148,138.025974,0.042038503,1107900000.0,5.535549378,0.06234489,1.903139868,19.59155083,1.979696377,1.051638418,0.097140848,0.094922458,1.069965802,0.0,0.039688809,0.173484254,88.78914365,0.0,0.245384615,0.0,1703900000.0,0.333723699,1185800000.0,16.20918663970716,Healthy,0
2015,RPPINFRA,0.803580092,23600000.0,959300000.0,2364950000.0,62.36008186,-1.891822708,-1.159509202,-0.153036437,-0.018017732,-6.534391534,141.1992053,0.505319149,7.934311111,0.131590024,2.0952916,1.807218773,4.658826363,260.3215863,0.187227088,0.0,0.0,0.141313674,0.592309422,1.314968721,0.052503778,0.271070615,4138075067.0,9.997765323,13.18698237,11.16889357,10.94573913,10.47008758,0.085855579,-3.673539333,94.78307023,1.406605923,0.000714997,3.860243056,78.34591195,0.071119726,1387700000.0,6.402835585,0.060980648,1.955577885,19.0462484,2.948751332,1.226932746,0.102675227,0.124569556,1.402111923,0.0,0.049002834,0.22064004,104.9978286,0.002256189,0.627859685,0.0,1866200000.0,0.281761586,1534200000.0,18.47965916126362,Healthy,0
2016,RPPINFRA,0.758379283,36700000.0,1078050000.0,2637050000.0,69.24763836,-2.919799709,-1.732673267,-0.256523014,-0.023827029,-3.898285714,143.2090077,0.457852349,13.00729059,0.156309069,2.333413647,1.660803148,5.174482007,301.1302181,0.153852508,0.059806508,0.001684872,0.119352994,0.694273329,2.290561646,0.028172052,0.25271114,8411629534.0,16.18243466,33.16888617,24.66030353,11.31679507,8.462413785,0.031417908,-2.810515777,108.7330265,1.119094488,0.000578238,2.680733945,70.53846154,0.075057943,1538200000.0,7.58814233,0.061923046,3.889663422,35.49617209,2.237949969,1.893129178,0.1095798,0.116139532,1.212100208,0.0,0.046961155,0.1948,122.5414911,0.0,0.59157128,0.0,2072400000.0,0.264165662,1713000000.0,31.895413839348244,Healthy,0
2017,RPPINFRA,0.947367422,109900000.0,1143500000.0,3538900000.0,73.35871635,-1.628414009,-0.718703976,-0.069239501,-0.009777012,-14.44262295,222.8594302,0.487582152,21.6665823,0.219736439,2.396561135,1.672455477,16.34698032,296.0263859,0.27436131,0.117039587,0.001635683,0.12794262,0.707485124,1.826131262,0.013975469,0.742806552,9114768967.0,12.90130073,13.89446489,12.93241908,16.40795529,21.89015553,0.078897656,23.50105074,80.00049768,1.559637088,0.000778195,4.434722222,22.32828283,0.050982085,1841300000.0,3.877494014,0.023280508,3.782100149,71.5539498,4.077577372,-1.461854888,0.052856623,0.045073612,1.232998197,0.0,0.022055195,0.273853939,166.5553861,0.005409412,0.530962784,0.0,2194300000.0,0.396690359,1974800000.0,20.543370635460334,Healthy,0
2018,RPPINFRA,0.959691281,190950000.0,1243550000.0,4116000000.0,80.49971221,-11.38888732,-5.349529781,1.175680331,-0.058774906,0.850571345,164.0448472,-0.224812205,2.02550677,0.019169434,2.508207594,1.787130503,15.41294388,262.9842945,0.213409797,0.058094831,0.003966961,0.104961339,0.658080394,0.802720455,0.068284226,0.416355024,4661317410.0,6.568936597,-7.380173226,-16.05689772,10.43655643,-21.07594853,-0.184230316,-11.27626648,118.9492296,-0.723759661,0.004776228,3.207894737,23.68139421,0.195705808,1796800000.0,7.811715565,0.040314109,1.421123118,14.64467069,3.191887779,0.144583517,0.097040292,0.096047632,1.387915581,0.0,0.038689099,0.202525336,193.7712564,0.005028501,-0.412182309,0.0,2383500000.0,0.348651349,2393900000.0,16.14156369952657,Healthy,0
2019,RPPINFRA,1.019453931,223400000.0,1537600000.0,2091950000.0,87.33371198,-0.293648428,-0.122905028,-0.01526188,-0.001466618,-65.52272727,-95.64178868,0.59443299,4.224533065,0.043011122,2.248853737,1.821261843,17.60336071,0.0,0.164806225,0.0,0.0,0.093013566,0.602938542,0.294857989,0.196429035,0.460624071,1769206908.0,2.981976922,3.115898041,3.068343579,11.63280341,18.94699743,0.614165233,-100.7864806,109.1220823,1.713521545,0.000900488,3.121364653,20.73467709,0.116348167,2037200000.0,6.059835739,0.030265658,0.353242743,5.090897069,3.223096106,-0.227199464,0.069387131,0.083916622,0.0,0.0,0.030854444,0.187754416,200.221511,0.004516516,0.921969939,0.0,2611900000.0,0.270405888,2392500000.0,11.876401866852056,Healthy,0
2020,RPPINFRA,0.809615476,178800000.0,1616750000.0,2650450000.0,75.10834629,-1.439399662,-0.897058824,-0.122736419,-0.01069946,-8.147540984,249.4509815,0.397352758,7.084258445,0.09563277,2.212343352,2.013884461,9.397063453,377.0786966,0.177619641,0.0,0.0,0.076884099,0.560709759,0.591579304,0.071108988,0.299276673,3035452568.0,7.005429422,7.735607973,6.786167155,10.03736307,10.28816807,0.180020432,21.76207112,82.87160194,2.022151899,0.000520694,2.993171472,38.8419214,0.168278025,2212700000.0,4.063878827,0.030207948,0.760900816,14.0629198,2.663751797,-0.42610647,0.054106887,0.069275098,0.967967704,0.0,0.024456822,0.112252447,134.5301203,0.005554365,0.819080754,0.0,2861300000.0,0.282102045,2862500000.0,14.009903005303295,Healthy,0
2021,RPPINFRA,1.052294445,149400000.0,1736050000.0,5500250000.0,106.4117479,-6.833463007,-2.712672522,-0.663597299,-0.026968366,-1.50693802,177.5486403,0.347075743,58.24563196,0.106514758,2.262868684,1.606234389,9.333522956,259.4993015,0.123214848,0.0,0.0,0.020694043,0.674502713,0.228349319,0.040921315,0.521000894,1830630817.0,5.669342883,16.70283592,5.618879119,12.51256438,3.464142209,0.083674929,61.88203306,63.68850015,2.295983087,0.000367531,1.247368421,39.10634835,0.086352411,2050100000.0,1.69414254,0.006685959,0.389054807,24.43714211,3.99850208,-0.418627835,0.015920634,0.018457275,1.406554846,0.0,0.007035598,0.044898512,253.3880954,0.00730965,0.525060435,0.0,3363800000.0,0.218028522,2378500000.0,10.964665368529,Healthy,0
2022,RPPINFRA,1.333653822,175150000.0,1422550000.0,4229800000.0,112.6390741,-7.25051562,-2.582417582,-0.614379085,-0.022588986,-1.627659574,61.42647125,0.481495468,40.24498968,0.10787197,2.136682371,1.788139223,6.705178004,96.83465823,0.10183832,0.0,0.0,0.039083752,1.026315789,0.164041909,0.224500094,0.305775222,1706577190.0,2.659462662,11.57001485,4.461639712,15.04019083,4.550855549,0.114343107,-21.36896646,150.4823584,0.916606758,0.000435864,3.047976012,54.43554217,0.144149846,2112600000.0,8.935103504,0.027837321,0.353340964,4.454341126,8.667082294,0.010383223,0.079325079,0.063500359,3.769311594,0.000615189,0.037125349,0.094595538,320.9756985,0.007391885,2.13091922,0.0,3647200000.0,0.178709619,2760300000.0,11.958189491320903,Healthy,0
2012,RPPL,0.747966889,7493856.6,27273965.4,28129700.0,6.995582257,-20.67659022,-18.09564436,-7.898667189,-0.539606131,-0.126603638,7.648547499,0.185848283,9.9602838,1.488455778,7.323114159,3.290171364,62.26756136,0.0,0.274945667,0.0,0.0,0.065497491,1.245476848,2.641959087,0.022132184,0.213714145,789229796.2,27.71755974,-5.605803024,38.67256939,3.000974443,-18.05885868,-0.162619169,-9.357415403,19.66865254,1.065080111,0.003815838,0.0,5.861800142,0.668155378,3028000.0,2.45777901,0.064141747,15.87430408,45.18306958,6.682654523,0.0,0.351333016,0.093609104,0.0,0.0,0.047975903,0.056227854,38.31793047,0.0,0.0,0.0,231741000.0,0.668155378,117740000.0,51.023472226062815,Healthy,0
2013,RPPL,0.678748397,46148500.0,36173000.0,0.0,20.70972049,-19.9948371,-7.972669837,26.18887723,-0.579852237,0.038184149,20.32437599,-0.034127941,0.312266334,0.033143429,2.453112575,1.517577922,77.14522562,0.0,0.440351203,0.0,0.0,0.028088843,-0.23573201,3.860174558,-0.000311815,0.84834308,1495346700.0,37.47172606,-6.412320379,-174.3437915,1.016206716,-20.75832295,-0.186927717,-27.05496706,4.016853278,3.343859649,0.004871006,0.809236948,4.731336217,0.479256711,-177446000.0,-0.034627025,-0.001004187,5.362216262,-3207.032648,6.423698384,31.62551236,-0.001672018,0.003409658,0.0,0.0,-0.00068159,0.02340599,34.48264198,0.017768175,-0.230558318,0.0,229873000.0,0.519284174,54782000.0,12.094902883081973,Healthy,0
2014,RPPL,1.00358573,70914000.0,53480000.0,0.0,21.3511661,-5.747106997,-1.701533839,-1.217848116,-0.099774375,-0.821120456,14.52119943,0.174461615,2.888552608,0.190065073,2.688154291,1.455101885,62.46751743,0.0,0.471281588,0.0,0.0,0.075947704,0.22451928,2.347366981,0.005776187,0.346927678,1518957700.0,17.03230172,-131.5228764,28.65201079,1.761580029,-1.028039879,-0.009257451,-29.56938757,17.55423782,4.804603951,0.005318109,1.28952271,5.843036749,0.474993926,-156488000.0,0.641445612,0.011136009,5.201121075,173.1245767,7.612680497,-0.088794995,0.03004265,0.05902779,0.0,0.0,0.01117594,0.103671155,57.60103258,0.021239704,0.610324423,0.0,236430000.0,0.558864586,77700000.0,12.081251635937038,Healthy,0
2015,RPPL,1.243330749,76966000.0,66981500.0,0.0,27.77719423,-5.865586612,-1.583609709,-0.380456936,-0.069639785,-2.628418369,0.718900273,0.589582723,8.255207406,0.368012562,2.438815699,1.442710208,42.56481445,0.0,0.386005808,0.152354323,0.009565257,0.169834033,0.75808188,1.542471138,0.062782973,0.357067221,1459504700.0,7.211347893,13.60171384,8.426847463,2.501016306,9.551628983,0.086011967,-28.44601211,66.01090189,1.421710186,0.003078722,4.133630003,8.575157786,0.37448082,-128330000.0,6.972049137,0.082776376,3.997883986,15.92788545,8.722476428,0.016104023,0.250999042,0.17054602,0.0,0.0,0.102918413,0.298267919,84.22752359,0.024163718,1.619465717,0.0,309706000.0,0.484907009,98395000.0,13.765781326711565,Healthy,0
2016,RPPL,1.155447331,101644500.0,70784500.0,0.0,35.03062133,-10.14527328,-2.344427531,-0.842259288,-0.120911472,-1.187282841,36.25691245,0.539255499,0.91160762,0.031089818,2.072994964,1.638036636,77.88992634,0.0,0.307593584,0.036082765,0.002565057,0.172510919,0.847081975,1.583896258,0.071088146,0.356160704,1492991700.0,7.064105815,69.94573436,11.03328998,2.024773541,1.900035606,0.017109731,-30.89318141,78.88111751,0.982380358,0.001745539,6.53945146,4.686100208,0.335221917,-133692000.0,7.894338615,0.094084809,3.170083652,14.0670429,8.767080879,1.065731403,0.22535537,0.16245162,0.0,0.0,0.108710042,0.254226291,83.90662275,0.028962229,2.57800682,0.0,392110000.0,0.389365165,112401000.0,14.317137398827583,Healthy,0
2017,RPPL,1.291854918,120019000.0,85380000.0,112370500.0,41.82339327,-3.940181592,-0.8450231,-0.331185982,-0.040001482,-3.019451473,78.35743047,0.649895698,2.930923981,0.040535126,1.82308596,1.809681328,52.8987039,74.13112631,0.240090081,0.257751667,0.019237125,0.138786996,0.852496484,1.305752969,0.074634337,0.288826257,1444892700.0,7.015472572,16.16409961,10.81077641,2.481196382,7.957005519,0.071652459,-11.58859267,88.31399138,1.020851951,0.000352571,6.740223831,6.89998002,0.227652006,-16349000.0,8.288143137,0.084142825,2.655212581,13.39865856,7.499116582,2.642885401,0.198170031,0.1616872,4.923707735,0.0,0.108700322,0.235580699,98.50089015,0.024762349,1.989920345,0.0,469542000.0,0.304446948,165711000.0,15.948591602518798,Healthy,0
2018,RPPL,0.992376939,119987000.0,102821500.0,112370500.0,94.65358063,-9.599278722,-1.674112277,-0.785910122,-0.075615731,-1.272410129,10.83767174,0.790323226,35.28954147,0.131130204,1.351489692,3.367377022,55.12043072,0.0,0.12081231,0.132948912,0.01315368,0.108856751,1.010789248,0.961158679,0.098937854,0.224760626,1184178250.0,5.778593388,46.66160651,9.989777626,2.767000779,2.614940752,0.023891647,8.710458527,151.8619275,0.874432912,0.000190093,6.897855269,6.621864075,0.073693095,396712000.0,10.82874807,0.085300544,1.156321813,10.10735491,8.242485527,0.329881781,0.114403998,0.097296586,0.0,0.0,0.084650293,0.130487449,126.948171,0.023578933,1.541329138,0.0,918377000.0,0.140359217,505899000.0,16.701204148731044,Healthy,0
2019,RPPL,1.003310932,128572500.0,97348000.0,0.0,89.4108955,-11.35098807,-1.805934004,-1.059304856,-0.102585783,-0.944015308,15.63893538,1.423395727,23.07949083,1.381297149,1.233447028,3.844542471,53.92138849,0.0,0.068261543,0.073131749,0.012056258,0.085514566,1.082194229,0.311333293,0.164856685,0.195020603,386996000.0,1.95740204,-54.2087127,3.214839921,2.537781053,-0.635481574,-0.012709631,7.871684173,128.7729856,1.04645583,0.005320737,9.251261967,6.769113522,0.018999977,487152000.0,8.242834253,0.074495506,0.559215963,6.06587473,9.534394228,-0.253642561,0.09219049,0.078572887,0.0,0.0,0.074742156,0.101117557,110.6487449,0.027478062,1.848641676,0.0,997850000.0,0.077658393,533932000.0,15.595051615908364,Healthy,0
2020,RPPL,0.758994858,163703500.0,111816000.0,0.0,96.26081538,-15.5867901,-2.442488492,-2.028686293,-0.138842239,-0.492929835,28.38834635,0.515905179,43.36603169,0.481604385,1.536550046,1.505116334,84.97312263,0.0,0.100687524,0.127389835,0.012210012,0.08202858,1.180191588,0.661272101,0.095847618,0.277708613,833968600.0,4.075873731,-9.392701799,9.662143594,1.494011671,-7.903596226,-0.096503006,0.624532669,130.3913072,0.706950496,0.005228043,14.86792182,4.295475895,0.019398143,211707000.0,7.849919886,0.069924625,0.850813487,10.4332275,6.450498244,-2.096824258,0.081548446,0.059839742,0.0,0.0,0.053072431,0.091109491,112.2625957,0.030555252,0.591541477,0.0,1072707000.0,0.133982756,265771000.0,13.445872976400732,Healthy,0
2021,RPPL,1.027824483,313832000.0,147963500.0,152582500.0,103.03436,-37.95958697,-3.863187933,-104.6987479,-0.215908682,-0.009551213,124.9436939,0.008112738,1.178209008,0.018616903,1.660161488,1.614852187,110.6436877,56.39515515,0.261264341,0.117371726,0.005350455,0.076438229,0.851171078,1.312600015,0.045585551,0.255161358,2592496600.0,9.822332433,-6.138047897,636.5078812,1.867547859,-37.59702688,-0.201161193,-27.43913566,140.5401953,0.031695758,0.006010043,5.939804068,3.298877755,0.1678298,32849000.0,8.519939469,0.048460193,1.813957985,21.93677557,8.670832847,2.56365601,0.082690274,0.063252993,6.472187177,0.0,0.049808573,0.105716248,175.8131565,0.024589828,0.015163191,0.0,1145939000.0,0.302523956,303448000.0,11.0629332715901,Healthy,0
2022,RPPL,0.959104484,545088500.0,187239500.0,359057000.0,114.4011327,-26.98151838,-2.204062996,-2.221428002,-0.121640502,-0.450160887,165.3766919,0.156689144,7.981484602,0.090002135,2.021584681,1.290928577,155.2316595,59.76642635,0.335176046,0.053706952,0.003585172,0.080594023,0.705533033,0.948226538,0.066754328,0.25665093,2391355264.0,6.780543394,-14.17745487,17.31674039,2.022316721,-14.83549413,-0.105628296,-52.50753239,155.3484796,0.962998863,0.003700003,2.899664741,2.351324473,0.196914952,-83322000.0,9.375645363,0.042268125,1.227697634,14.98030211,7.355698234,1.446960999,0.081954131,0.065013292,6.107107657,0.0,0.040539549,0.122095933,221.8136069,0.017643672,0.245544128,4.52e-05,1290962000.0,0.403905644,280678000.0,7.884766143352891,Healthy,0
2020,RSSOFTWARE,0.495471035,0.0,28993000.0,0.0,21.20811638,-0.019215571,-0.010221818,0.003287153,-0.001393249,304.2145749,-19.71307385,-1.926470023,6.06998093,2.10188457,1.312515017,8.669858277,0.0,0.0,0.109009581,0.0,0.0,-0.640555946,0.932304509,1.648121884,-0.324886742,-0.000344754,584369632.0,-3.384667609,-3.875747015,-3.888487191,13.88009395,-5.864872218,-0.244369676,0.360350296,60.99776509,0.709731044,0.176719078,-120.0422833,0.0,0.125168075,309579000.0,-7.797281798,-0.565351542,1.131642225,-3.07799572,18.51563094,0.042671174,-0.367655555,-0.364547346,0.0,0.0,-0.280115313,-0.34257547,13.79191746,0.08549301,0.0,0.0,442368000.0,0.125168075,403726000.0,16.555681635626975,Healthy,0
2021,RSSOFTWARE,0.57520256,0.0,17839000.0,0.0,15.0848064,0.0,0.0,0.0,0.0,0.0,-19.93939711,105.6143187,4.991964079,0.655835311,1.233870115,4.655835311,0.0,0.0,0.001809819,0.0,0.0,-0.612923502,0.71604287,2.719672375,-0.190419777,-0.310757896,748549026.2,-10.17963155,8.184262603,8.184262603,17.607152,3.557681214,0.115135314,1.832597527,44.68856352,-0.757167101,0.184150085,-33739.6,0.0,0.002228106,250334000.0,-5.883971094,-0.549592167,2.048418732,-5.25155537,18.30546822,0.213344437,-0.390059437,-0.568918791,0.0,0.0,-0.316126821,-0.414198307,10.70606797,0.080712845,0.0,0.0,309163000.0,0.002228106,260343000.0,779.7927034377329,Healthy,0
2022,RSSOFTWARE,0.697142619,0.0,19817500.0,0.0,11.7752939,-0.357005075,-0.226125949,0.095540473,-0.030464772,10.46676836,-40.82841626,-3.97945319,3.202543239,0.751207783,1.427522851,3.192947431,0.0,0.0,0.055861009,0.0,0.0,-0.302241209,0.953665367,1.748483683,-0.142736072,-0.023573172,526758685.3,-12.46441602,-5.005213558,-5.483414029,7.338107417,-4.0936945,-0.184400645,-1.664869713,28.97480387,1.106269289,0.126008923,-40.88684329,0.0,0.073853572,164346000.0,-3.16874095,-0.270402236,1.885303348,-7.005937485,8.93985203,0.152010747,-0.269100795,-0.265528942,0.0,0.0,-0.188508923,-0.266646558,11.71861963,0.071129832,0.0,0.0,252557000.0,0.073853572,198817000.0,39.841485277988625,Healthy,0
2012,RSWM,1.381085699,3799740000.0,221171000.0,2394431500.0,81.51809483,-26.17922295,-0.819405354,-0.41101654,-0.035600637,-2.432992111,133.8962477,0.183808474,0.996677529,0.004637167,6.531671419,1.005449293,98.59447033,35.30177735,0.650809035,0.0,0.0,0.081824505,0.490225742,0.598247453,0.210289481,0.311905716,15890579438.0,4.831042631,11.7267937,6.906887528,2.544249561,37.51461995,0.397400635,-335.8297266,190.8152326,2.159329794,0.006080714,0.0,3.702033174,0.723908667,-8399266000.0,19.85132697,0.02699545,1.158025101,4.755349611,0.0,-0.017757508,0.243520497,0.096726386,10.33942275,0.0,0.037283029,0.189502691,735.3582656,0.0,0.479682737,0.0,2910515000.0,0.809555397,42306000.0,4.878704861720678,Healthy,0
